season,temp,atemp,windspeed,Month,count
1,14.76,18.94,0.0,1,101
1,14.76,17.425,11.0014,1,79
1,15.58,19.695,11.0014,1,62
1,14.76,18.18,7.0015,1,38
1,13.12,16.665,7.0015,1,20
1,13.12,16.665,6.0032,1,10
1,10.66,13.635,7.0015,1,9
1,10.66,13.635,7.0015,1,7
1,9.02,11.365,12.998,1,20
1,9.84,12.88,7.0015,1,64
1,9.02,11.365,8.9981,1,130
1,11.48,15.15,6.0032,1,203
1,13.94,15.91,15.0013,1,324
1,16.4,20.455,15.0013,1,376
1,18.04,21.97,12.998,1,445
1,20.5,24.24,19.0012,1,512
1,23.78,27.275,19.9995,1,449
1,22.96,26.515,19.0012,1,401
1,22.14,25.76,8.9981,1,322
1,22.14,25.76,8.9981,1,297
1,21.32,25.0,7.0015,1,215
1,20.5,24.24,16.9979,1,170
1,18.04,21.97,15.0013,1,140
1,18.04,21.97,16.9979,1,109
1,17.22,21.21,15.0013,1,119
1,15.58,19.695,19.0012,1,91
1,13.94,16.665,12.998,1,72
1,14.76,16.665,19.0012,1,67
1,13.94,16.665,8.9981,1,32
1,13.12,15.15,16.9979,1,6
1,13.12,16.665,7.0015,1,2
1,12.3,16.665,0.0,1,2
1,12.3,16.665,0.0,1,24
1,12.3,15.15,8.9981,1,57
1,13.12,16.665,8.9981,1,125
1,13.94,16.665,11.0014,1,208
1,14.76,17.425,15.0013,1,256
1,15.58,19.695,15.0013,1,351
1,16.4,20.455,19.9995,1,343
1,16.4,20.455,12.998,1,328
1,16.4,20.455,19.0012,1,330
1,16.4,20.455,19.9995,1,314
1,15.58,19.695,15.0013,1,219
1,13.94,15.91,15.0013,1,181
1,13.12,15.91,12.998,1,112
1,12.3,15.15,11.0014,1,126
1,11.48,13.635,15.0013,1,91
1,10.66,13.635,7.0015,1,58
1,10.66,12.12,16.9979,1,30
1,9.84,11.365,15.0013,1,15
1,9.84,12.12,8.9981,1,5
1,9.84,12.12,8.9981,1,5
1,9.84,12.12,11.0014,1,3
1,9.02,12.12,7.0015,1,4
1,8.2,11.365,6.0032,1,21
1,9.02,11.365,8.9981,1,88
1,9.02,12.12,7.0015,1,240
1,9.02,12.88,6.0032,1,420
1,9.02,13.635,0.0,1,197
1,9.84,14.395,0.0,1,108
1,10.66,14.395,6.0032,1,88
1,10.66,13.635,7.0015,1,103
1,10.66,13.635,7.0015,1,80
1,9.02,11.365,11.0014,1,50
1,9.02,11.365,11.0014,1,69
1,9.02,12.88,6.0032,1,49
1,9.02,13.635,0.0,1,152
1,8.2,11.365,6.0032,1,164
1,8.2,11.365,6.0032,1,190
1,8.2,11.365,6.0032,1,132
1,8.2,12.88,0.0,1,79
1,8.2,11.365,7.0015,1,62
1,9.02,12.12,7.0015,1,52
1,9.02,12.12,7.0015,1,14
1,9.02,12.12,7.0015,1,5
1,9.02,11.365,11.0014,1,4
1,8.2,10.605,11.0014,1,4
1,16.4,20.455,15.0013,1,23
1,7.38,9.09,12.998,1,79
1,7.38,9.85,11.0014,1,222
1,7.38,9.85,11.0014,1,471
1,7.38,9.85,11.0014,1,195
1,7.38,9.85,11.0014,1,83
1,17.22,21.21,19.9995,1,101
1,17.22,21.21,19.9995,1,140
1,17.22,21.21,19.9995,1,178
1,17.22,21.21,19.9995,1,106
1,17.22,21.21,19.9995,1,136
1,17.22,21.21,23.9994,1,240
1,17.22,21.21,16.9979,1,460
1,16.4,20.455,7.0015,1,385
1,15.58,19.695,7.0015,1,281
1,13.94,17.425,7.0015,1,200
1,13.12,16.665,6.0032,1,116
1,12.3,15.15,6.0032,1,114
1,10.66,13.635,7.0015,1,41
1,10.66,15.15,0.0,1,28
1,9.84,12.88,6.0032,1,7
1,8.2,10.605,11.0014,1,5
1,9.02,13.635,0.0,1,4
1,8.2,10.605,8.9981,1,2
1,8.2,10.605,8.9981,1,22
1,8.2,10.605,8.9981,1,74
1,8.2,10.605,8.9981,1,256
1,8.2,11.365,7.0015,1,499
1,8.2,10.605,8.9981,1,225
1,9.84,12.12,8.9981,1,97
1,10.66,14.395,6.0032,1,99
1,12.3,16.665,0.0,1,55
1,13.12,17.425,0.0,1,65
1,13.12,16.665,7.0015,1,73
1,13.94,17.425,6.0032,1,79
1,13.94,15.91,16.9979,1,118
1,13.94,15.91,15.0013,1,134
1,13.94,16.665,12.998,1,98
1,13.12,15.15,15.0013,1,93
1,13.12,15.91,11.0014,1,57
1,13.94,15.91,15.0013,1,29
1,13.94,16.665,12.998,1,49
1,13.94,15.91,15.0013,1,9
1,13.94,16.665,12.998,1,3
1,14.76,17.425,12.998,1,3
1,14.76,17.425,16.9979,1,2
1,14.76,17.425,16.9979,1,3
1,14.76,17.425,12.998,1,2
1,13.94,17.425,6.0032,1,16
1,14.76,17.425,8.9981,1,89
1,13.94,15.91,19.0012,1,220
1,13.12,15.91,12.998,1,508
1,13.12,16.665,7.0015,1,230
1,13.94,17.425,7.0015,1,90
1,13.94,17.425,7.0015,1,119
1,13.94,17.425,7.0015,1,144
1,17.22,21.21,11.0014,1,183
1,17.22,21.21,11.0014,1,156
1,18.04,21.97,8.9981,1,188
1,18.86,22.725,12.998,1,281
1,18.86,22.725,11.0014,1,495
1,18.04,21.97,12.998,1,421
1,17.22,21.21,11.0014,1,330
1,17.22,21.21,12.998,1,240
1,18.04,21.97,8.9981,1,174
1,15.58,19.695,19.9995,1,133
1,16.4,20.455,22.0028,1,67
1,16.4,20.455,19.0012,1,42
1,15.58,19.695,19.9995,1,12
1,16.4,20.455,23.9994,1,14
1,14.76,16.665,16.9979,1,7
1,13.12,14.395,32.9975,1,3
1,12.3,12.12,36.9974,1,21
1,10.66,12.88,15.0013,1,73
1,10.66,12.88,15.0013,1,177
1,9.84,10.605,23.9994,1,419
1,9.02,9.85,26.0027,1,214
1,9.84,9.85,30.0026,1,103
1,9.84,9.09,40.9973,1,114
1,9.84,9.85,32.9975,1,154
1,10.66,10.605,35.0008,1,154
1,10.66,10.605,36.9974,1,129
1,10.66,10.605,39.0007,1,138
1,11.48,12.12,31.0009,1,233
1,11.48,12.12,27.9993,1,332
1,10.66,11.365,19.9995,1,301
1,10.66,12.12,19.0012,1,206
1,9.84,12.12,11.0014,1,136
1,9.84,10.605,19.0012,1,102
1,8.2,9.09,22.0028,1,65
1,7.38,9.09,12.998,1,65
1,6.56,9.09,7.0015,1,44
1,6.56,7.575,12.998,1,50
1,6.56,8.335,11.0014,1,38
1,5.74,8.335,7.0015,1,20
1,5.74,7.575,8.9981,1,3
1,5.74,7.575,8.9981,1,4
1,5.74,7.575,0.0,1,5
1,5.74,7.575,8.9981,1,24
1,4.92,7.575,7.0015,1,92
1,5.74,8.335,7.0015,1,81
1,6.56,11.365,0.0,1,149
1,8.2,9.85,12.998,1,178
1,9.02,10.605,16.9979,1,219
1,9.02,10.605,19.0012,1,220
1,9.84,10.605,19.9995,1,231
1,9.84,10.605,19.9995,1,226
1,9.84,11.365,15.0013,1,206
1,9.84,11.365,16.9979,1,144
1,9.02,11.365,12.998,1,143
1,8.2,9.85,15.0013,1,102
1,8.2,9.85,16.9979,1,103
1,7.38,8.335,16.9979,1,69
1,6.56,6.82,23.9994,1,66
1,6.56,7.575,15.0013,1,76
1,6.56,6.82,22.0028,1,59
1,6.56,6.82,19.9995,1,42
1,6.56,6.82,19.0012,1,43
1,6.56,6.82,26.0027,1,25
1,6.56,6.82,26.0027,1,6
1,6.56,6.82,22.0028,1,5
1,5.74,6.06,19.0012,1,8
1,4.92,6.06,19.0012,1,17
1,4.92,6.06,15.0013,1,36
1,4.92,6.82,12.998,1,90
1,5.74,6.06,19.0012,1,126
1,6.56,7.575,15.0013,1,165
1,7.38,8.335,19.9995,1,234
1,8.2,9.09,19.0012,1,224
1,8.2,9.09,23.9994,1,188
1,9.02,11.365,12.998,1,206
1,9.02,10.605,19.9995,1,205
1,9.02,10.605,16.9979,1,146
1,7.38,9.09,15.0013,1,120
1,6.56,8.335,11.0014,1,110
1,6.56,9.09,7.0015,1,95
1,6.56,8.335,11.0014,1,72
1,7.38,10.605,6.0032,1,60
1,6.56,9.85,6.0032,1,29
1,5.74,7.575,8.9981,1,25
1,5.74,8.335,7.0015,1,20
1,5.74,10.605,0.0,1,17
1,4.92,9.85,0.0,1,3
1,4.92,7.575,7.0015,1,8
1,4.92,8.335,6.0032,1,6
1,4.1,6.82,6.0032,1,13
1,4.1,6.82,7.0015,1,33
1,4.1,6.06,11.0014,1,78
1,4.1,6.06,11.0014,1,96
1,5.74,6.82,12.998,1,126
1,6.56,7.575,16.9979,1,179
1,8.2,9.09,22.0028,1,185
1,9.84,9.85,27.9993,1,228
1,9.84,10.605,26.0027,1,181
1,10.66,10.605,30.0026,1,192
1,10.66,11.365,23.9994,1,180
1,10.66,11.365,22.0028,1,193
1,10.66,11.365,22.0028,1,181
1,10.66,12.12,19.0012,1,144
1,10.66,12.12,19.0012,1,90
1,11.48,12.88,22.0028,1,49
1,12.3,13.635,23.9994,1,43
1,10.66,11.365,19.9995,1,28
1,10.66,11.365,22.0028,1,12
1,11.48,12.88,23.9994,1,2
1,11.48,13.635,16.9979,1,12
1,13.12,15.15,22.0028,1,2
1,13.12,15.15,22.0028,1,13
1,12.3,14.395,16.9979,1,57
1,12.3,14.395,15.0013,1,126
1,12.3,14.395,19.0012,1,93
1,13.12,15.15,16.9979,1,68
1,12.3,14.395,16.9979,1,62
1,13.94,17.425,7.0015,1,75
1,13.12,15.15,19.0012,1,86
1,15.58,19.695,22.0028,1,103
1,18.04,21.97,32.9975,1,132
1,18.04,21.97,32.9975,1,129
1,18.86,22.725,36.9974,1,219
1,18.86,22.725,30.0026,1,462
1,18.86,22.725,30.0026,1,463
1,18.86,22.725,27.9993,1,308
1,18.86,22.725,23.9994,1,180
1,18.86,22.725,31.0009,1,180
1,18.86,22.725,26.0027,1,90
1,18.86,22.725,26.0027,1,61
1,18.86,22.725,22.0028,1,17
1,18.86,22.725,22.0028,1,10
1,18.04,21.97,32.9975,1,2
1,18.04,21.97,32.9975,1,4
1,13.94,14.395,35.0008,1,1
1,13.94,14.395,35.0008,1,29
1,13.94,14.395,35.0008,1,88
1,13.12,14.395,23.9994,1,263
1,12.3,13.635,27.9993,1,489
1,11.48,12.88,22.0028,1,202
1,12.3,13.635,31.0009,1,93
1,12.3,13.635,26.0027,1,114
1,12.3,12.88,32.9975,1,161
1,12.3,13.635,31.0009,1,130
1,12.3,13.635,26.0027,1,105
1,12.3,12.88,35.0008,1,130
1,11.48,11.365,35.0008,1,176
1,10.66,10.605,30.0026,1,346
1,9.84,10.605,23.9994,1,355
1,9.02,9.85,26.0027,1,256
1,9.02,10.605,16.9979,1,165
1,8.2,8.335,27.9993,1,124
1,7.38,8.335,16.9979,1,78
1,6.56,6.82,19.9995,1,38
1,5.74,6.82,12.998,1,16
1,5.74,7.575,11.0014,1,5
1,5.74,7.575,8.9981,1,3
1,4.92,7.575,7.0015,1,4
1,4.92,7.575,7.0015,1,1
1,4.92,6.06,16.9979,1,19
1,4.92,6.82,11.0014,1,86
1,4.92,8.335,6.0032,1,206
1,4.92,7.575,7.0015,1,423
1,4.92,9.85,0.0,1,210
1,5.74,10.605,0.0,1,108
1,6.56,8.335,11.0014,1,99
1,8.2,9.85,12.998,1,111
1,9.02,10.605,19.0012,1,124
1,9.84,11.365,12.998,1,119
1,10.66,11.365,19.9995,1,127
1,10.66,11.365,22.0028,1,193
1,10.66,11.365,22.0028,1,385
1,10.66,11.365,22.0028,1,361
1,10.66,11.365,19.9995,1,234
1,10.66,10.605,30.0026,1,191
1,10.66,11.365,23.9994,1,121
1,10.66,11.365,27.9993,1,90
1,10.66,11.365,22.0028,1,56
1,18.04,21.97,19.0012,2,31
1,18.04,21.97,19.0012,2,4
1,18.04,21.97,19.0012,2,7
1,18.04,21.97,12.998,2,3
1,16.4,20.455,11.0014,2,1
1,16.4,20.455,11.0014,2,18
1,16.4,20.455,11.0014,2,67
1,15.58,19.695,6.0032,2,208
1,14.76,18.18,7.0015,2,520
1,14.76,17.425,12.998,2,276
1,16.4,20.455,8.9981,2,133
1,16.4,20.455,11.0014,2,143
1,18.04,21.97,7.0015,2,179
1,18.86,22.725,15.0013,2,186
1,25.42,31.06,15.0013,2,192
1,24.6,31.06,19.0012,2,194
1,24.6,31.06,15.0013,2,283
1,23.78,27.275,12.998,2,539
1,22.96,26.515,11.0014,2,526
1,22.14,25.76,19.0012,2,335
1,21.32,25.0,11.0014,2,264
1,21.32,25.0,11.0014,2,233
1,20.5,24.24,12.998,2,140
1,18.86,22.725,6.0032,2,97
1,18.86,22.725,8.9981,2,31
1,18.86,22.725,0.0,2,17
1,17.22,21.21,8.9981,2,9
1,17.22,21.21,8.9981,2,2
1,16.4,20.455,6.0032,2,1
1,16.4,20.455,0.0,2,19
1,14.76,18.94,0.0,2,74
1,14.76,18.94,0.0,2,205
1,16.4,20.455,0.0,2,445
1,15.58,19.695,0.0,2,228
1,17.22,21.21,7.0015,2,78
1,16.4,20.455,16.9979,2,105
1,17.22,21.21,0.0,2,148
1,17.22,21.21,0.0,2,137
1,16.4,20.455,7.0015,2,141
1,18.86,22.725,11.0014,2,174
1,18.86,22.725,19.0012,2,229
1,17.22,21.21,32.9975,2,450
1,16.4,20.455,31.0009,2,410
1,15.58,19.695,35.0008,2,327
1,14.76,15.91,35.0008,2,213
1,13.94,15.15,27.9993,2,148
1,13.12,14.395,27.9993,2,109
1,13.12,15.15,16.9979,2,61
1,13.12,14.395,26.0027,2,38
1,12.3,13.635,22.0028,2,22
1,12.3,14.395,15.0013,2,6
1,11.48,12.88,19.9995,2,4
1,10.66,12.88,15.0013,2,2
1,10.66,12.88,15.0013,2,17
1,9.84,12.12,11.0014,2,88
1,9.84,11.365,15.0013,2,226
1,9.84,11.365,15.0013,2,441
1,9.84,11.365,12.998,2,270
1,11.48,12.88,19.0012,2,129
1,13.12,15.15,19.9995,2,164
1,13.94,16.665,8.9981,2,216
1,14.76,18.18,0.0,2,198
1,14.76,17.425,15.0013,2,170
1,15.58,19.695,0.0,2,216
1,16.4,20.455,7.0015,2,311
1,16.4,20.455,6.0032,2,488
1,15.58,19.695,8.9981,2,385
1,13.94,17.425,7.0015,2,267
1,13.94,17.425,7.0015,2,163
1,13.94,17.425,7.0015,2,134
1,13.94,17.425,7.0015,2,119
1,10.66,13.635,7.0015,2,77
1,10.66,13.635,7.0015,2,86
1,10.66,13.635,7.0015,2,43
1,9.84,12.88,6.0032,2,44
1,9.84,14.395,0.0,2,18
1,9.84,12.88,6.0032,2,6
1,9.84,12.88,6.0032,2,4
1,9.02,11.365,8.9981,2,5
1,9.84,12.12,8.9981,2,28
1,9.84,14.395,0.0,2,90
1,9.84,12.12,8.9981,2,157
1,9.84,12.88,7.0015,2,224
1,12.3,16.665,0.0,2,270
1,12.3,15.91,6.0032,2,300
1,12.3,14.395,12.998,2,302
1,13.12,15.15,15.0013,2,276
1,13.12,15.15,15.0013,2,305
1,13.94,16.665,11.0014,2,143
1,12.3,14.395,12.998,2,67
1,11.48,13.635,11.0014,2,64
1,10.66,13.635,8.9981,2,80
1,9.84,11.365,12.998,2,77
1,9.84,12.12,8.9981,2,78
1,9.84,12.88,6.0032,2,95
1,9.84,12.12,8.9981,2,70
1,9.84,12.12,8.9981,2,61
1,9.84,12.88,7.0015,2,51
1,9.84,12.88,7.0015,2,63
1,9.84,12.88,6.0032,2,17
1,9.84,12.12,8.9981,2,9
1,10.66,12.88,12.998,2,4
1,10.66,12.12,16.9979,2,4
1,9.84,12.12,11.0014,2,16
1,9.84,12.12,11.0014,2,62
1,9.84,11.365,15.0013,2,92
1,10.66,12.12,19.0012,2,148
1,10.66,12.88,12.998,2,182
1,10.66,12.88,12.998,2,248
1,11.48,13.635,11.0014,2,274
1,12.3,15.15,11.0014,2,243
1,12.3,14.395,16.9979,2,272
1,12.3,14.395,15.0013,2,296
1,13.12,15.91,11.0014,2,306
1,12.3,14.395,16.9979,2,181
1,12.3,14.395,15.0013,2,69
1,11.48,13.635,12.998,2,50
1,11.48,14.395,7.0015,2,66
1,10.66,13.635,7.0015,2,191
1,9.84,12.12,8.9981,2,42
1,9.84,12.12,8.9981,2,21
1,9.02,12.88,6.0032,2,6
1,9.02,13.635,0.0,2,3
1,7.38,10.605,7.0015,2,2
1,7.38,10.605,7.0015,2,17
1,6.56,9.09,7.0015,2,72
1,6.56,9.09,7.0015,2,234
1,6.56,9.09,8.9981,2,444
1,7.38,10.605,7.0015,2,277
1,9.02,12.12,7.0015,2,116
1,10.66,13.635,8.9981,2,116
1,13.12,15.91,11.0014,2,150
1,15.58,19.695,15.0013,2,141
1,16.4,20.455,11.0014,2,140
1,17.22,21.21,19.0012,2,171
1,16.4,20.455,16.9979,2,228
1,16.4,20.455,16.9979,2,430
1,15.58,19.695,15.0013,2,437
1,14.76,16.665,16.9979,2,291
1,13.94,16.665,11.0014,2,201
1,13.12,15.91,11.0014,2,154
1,12.3,15.15,8.9981,2,87
1,12.3,15.15,8.9981,2,46
1,12.3,14.395,12.998,2,23
1,11.48,14.395,8.9981,2,14
1,12.3,16.665,0.0,2,4
1,12.3,16.665,0.0,2,2
1,12.3,16.665,0.0,2,3
1,13.12,16.665,6.0032,2,15
1,13.12,15.15,19.9995,2,100
1,13.12,17.425,0.0,2,299
1,12.3,15.91,0.0,2,529
1,13.12,16.665,0.0,2,289
1,13.94,16.665,11.0014,2,116
1,14.76,17.425,12.998,2,129
1,16.4,20.455,22.0028,2,172
1,18.04,21.97,16.9979,2,184
1,18.04,21.97,16.9979,2,138
1,18.04,21.97,12.998,2,146
1,18.04,21.97,16.9979,2,276
1,18.04,21.97,12.998,2,509
1,17.22,21.21,12.998,2,518
1,15.58,19.695,15.0013,2,338
1,14.76,17.425,8.9981,2,212
1,13.94,17.425,7.0015,2,190
1,13.12,15.91,12.998,2,118
1,13.12,16.665,8.9981,2,51
1,12.3,14.395,15.0013,2,23
1,11.48,13.635,11.0014,2,10
1,10.66,15.15,0.0,2,1
1,10.66,15.15,0.0,2,1
1,9.84,12.88,6.0032,2,1
1,9.84,12.88,6.0032,2,20
1,9.84,14.395,0.0,2,98
1,9.84,12.88,7.0015,2,281
1,9.84,11.365,15.0013,2,508
1,9.84,12.88,11.0014,2,253
1,10.66,12.88,15.0013,2,108
1,10.66,12.88,15.0013,2,102
1,11.48,12.88,19.0012,2,138
1,11.48,14.395,7.0015,2,126
1,12.3,15.15,11.0014,2,108
1,12.3,15.91,7.0015,2,54
1,10.66,13.635,7.0015,2,75
1,9.84,12.88,7.0015,2,155
1,9.84,12.88,7.0015,2,167
1,9.84,12.88,7.0015,2,161
1,9.84,12.12,8.9981,2,125
1,9.84,11.365,12.998,2,129
1,9.84,12.12,8.9981,2,98
1,9.84,12.12,11.0014,2,60
1,9.84,12.12,11.0014,2,26
1,9.84,12.12,8.9981,2,12
1,9.02,11.365,8.9981,2,2
1,9.02,10.605,19.0012,2,4
1,9.02,9.85,30.0026,2,1
1,8.2,9.09,19.0012,2,18
1,8.2,9.09,19.0012,2,76
1,8.2,9.85,16.9979,2,267
1,8.2,9.85,16.9979,2,484
1,8.2,9.85,15.0013,2,238
1,9.02,10.605,15.0013,2,97
1,9.84,11.365,15.0013,2,99
1,10.66,11.365,22.0028,2,158
1,12.3,13.635,22.0028,2,154
1,13.12,15.15,19.9995,2,144
1,13.12,15.15,19.9995,2,134
1,13.94,16.665,0.0,2,238
1,13.94,16.665,8.9981,2,399
1,13.94,16.665,11.0014,2,417
1,13.12,16.665,7.0015,2,295
1,13.12,17.425,0.0,2,199
1,12.3,15.91,6.0032,2,177
1,12.3,16.665,0.0,2,107
1,12.3,16.665,0.0,2,84
1,11.48,15.15,6.0032,2,43
1,11.48,15.15,6.0032,2,13
1,10.66,14.395,6.0032,2,16
1,10.66,14.395,6.0032,2,5
1,10.66,14.395,6.0032,2,2
1,9.84,11.365,15.0013,2,17
1,8.2,9.85,12.998,2,64
1,8.2,10.605,11.0014,2,230
1,8.2,10.605,11.0014,2,448
1,9.02,11.365,11.0014,2,275
1,10.66,13.635,8.9981,2,124
1,11.48,14.395,7.0015,2,153
1,12.3,15.15,8.9981,2,176
1,12.3,15.91,6.0032,2,192
1,13.12,16.665,6.0032,2,146
1,13.12,16.665,8.9981,2,191
1,13.94,15.91,16.9979,2,268
1,13.94,16.665,12.998,2,396
1,12.3,15.15,8.9981,2,359
1,13.12,17.425,0.0,2,262
1,13.12,17.425,0.0,2,151
1,13.12,16.665,6.0032,2,122
1,13.12,17.425,0.0,2,113
1,12.3,15.91,6.0032,2,65
1,12.3,15.15,8.9981,2,53
1,11.48,14.395,8.9981,2,45
1,10.66,12.88,12.998,2,26
1,9.84,11.365,15.0013,2,9
1,9.84,11.365,15.0013,2,4
1,9.02,11.365,11.0014,2,2
1,9.02,11.365,8.9981,2,9
1,9.02,11.365,8.9981,2,19
1,9.02,11.365,8.9981,2,78
1,9.02,12.12,7.0015,2,90
1,9.02,12.12,7.0015,2,166
1,9.84,12.88,7.0015,2,183
1,10.66,12.88,11.0014,2,221
1,10.66,12.12,19.0012,2,235
1,10.66,12.12,16.9979,2,243
1,12.3,13.635,19.9995,2,124
1,9.02,9.85,27.9993,2,146
1,9.02,9.09,31.0009,2,144
1,9.02,9.09,43.9989,2,108
1,8.2,7.575,36.9974,2,87
1,6.56,6.06,36.9974,2,63
1,5.74,3.79,43.0006,2,48
1,5.74,5.305,26.0027,2,46
1,4.92,3.79,32.9975,2,20
1,4.1,3.79,26.0027,2,21
1,3.28,2.275,31.0009,2,24
1,4.1,3.03,39.0007,2,27
1,4.1,2.275,46.0022,2,14
1,4.1,2.275,47.9988,2,1
1,4.1,3.79,26.0027,2,3
1,4.1,3.79,26.0027,2,2
1,3.28,4.545,12.998,2,18
1,3.28,3.79,16.9979,2,26
1,4.1,4.545,19.9995,2,63
1,4.92,5.305,23.9994,2,91
1,4.92,5.305,19.9995,2,124
1,5.74,3.79,43.0006,2,140
1,6.56,6.06,30.0026,2,138
1,6.56,6.06,35.0008,2,111
1,6.56,6.06,36.9974,2,155
1,8.2,8.335,31.0009,2,164
1,7.38,7.575,27.9993,2,87
1,6.56,6.06,31.0009,2,96
1,6.56,6.82,19.0012,2,80
1,5.74,6.06,22.0028,2,57
1,5.74,6.06,19.9995,2,36
1,5.74,7.575,11.0014,2,28
1,5.74,6.82,15.0013,2,23
1,5.74,6.82,15.0013,2,9
1,4.92,6.06,15.0013,2,6
1,5.74,6.82,12.998,2,4
1,4.92,7.575,7.0015,2,1
1,4.92,8.335,6.0032,2,2
1,4.1,6.06,8.9981,2,17
1,4.1,5.305,15.0013,2,72
1,4.1,5.305,12.998,2,195
1,4.1,6.06,8.9981,2,417
1,4.92,6.82,12.998,2,205
1,5.74,7.575,8.9981,2,71
1,9.02,11.365,12.998,2,90
1,11.48,12.88,22.0028,2,118
1,13.12,15.15,15.0013,2,140
1,13.94,17.425,7.0015,2,135
1,14.76,17.425,8.9981,2,155
1,14.76,17.425,12.998,2,211
1,14.76,17.425,12.998,2,407
1,13.94,15.91,16.9979,2,405
1,13.94,16.665,8.9981,2,263
1,12.3,15.15,11.0014,2,214
1,11.48,14.395,8.9981,2,147
1,10.66,13.635,7.0015,2,102
1,11.48,15.91,0.0,2,36
1,10.66,15.15,0.0,2,14
1,10.66,15.15,0.0,2,6
1,11.48,15.91,0.0,2,3
1,10.66,15.15,0.0,2,3
1,10.66,13.635,7.0015,2,2
1,10.66,13.635,7.0015,2,22
1,10.66,15.15,0.0,2,90
1,9.84,12.88,6.0032,2,280
1,9.84,14.395,0.0,2,513
1,10.66,14.395,6.0032,2,262
1,10.66,13.635,8.9981,2,98
1,12.3,15.15,11.0014,2,112
1,12.3,14.395,15.0013,2,172
1,14.76,16.665,16.9979,2,173
1,16.4,20.455,15.0013,2,124
1,17.22,21.21,30.0026,2,145
1,17.22,21.21,19.9995,2,266
1,17.22,21.21,23.9994,2,523
1,15.58,19.695,19.9995,2,406
1,14.76,17.425,11.0014,2,281
1,15.58,19.695,8.9981,2,184
1,14.76,18.18,7.0015,2,109
1,14.76,18.18,7.0015,2,77
1,14.76,18.18,6.0032,2,57
1,13.12,17.425,0.0,2,22
1,13.94,18.18,0.0,2,5
1,12.3,16.665,0.0,2,4
1,11.48,15.91,0.0,2,3
1,11.48,14.395,7.0015,2,1
1,11.48,14.395,7.0015,2,25
1,12.3,15.15,8.9981,2,95
1,12.3,14.395,12.998,2,321
1,13.12,14.395,23.9994,2,515
1,13.12,15.15,22.0028,2,231
1,13.94,15.15,19.9995,2,120
1,14.76,16.665,19.0012,2,138
1,15.58,19.695,26.0027,2,163
1,16.4,20.455,19.0012,2,170
1,17.22,21.21,23.9994,2,134
1,17.22,21.21,15.0013,2,171
1,17.22,21.21,12.998,2,231
1,17.22,21.21,12.998,2,487
1,16.4,20.455,15.0013,2,468
1,15.58,19.695,11.0014,2,311
1,14.76,17.425,11.0014,2,211
1,13.94,16.665,11.0014,2,178
1,13.94,17.425,7.0015,2,107
1,13.94,17.425,6.0032,2,58
1,12.3,15.15,8.9981,2,23
1,12.3,16.665,0.0,2,5
1,12.3,15.91,6.0032,2,7
1,12.3,16.665,0.0,2,1
1,12.3,15.91,6.0032,2,3
1,12.3,16.665,0.0,2,20
1,12.3,15.91,6.0032,2,87
1,12.3,15.15,8.9981,2,288
1,12.3,15.91,6.0032,2,498
1,12.3,15.15,11.0014,2,202
1,13.12,16.665,8.9981,2,44
1,13.12,16.665,7.0015,2,71
1,13.12,16.665,6.0032,2,45
1,13.94,15.91,16.9979,2,64
1,13.12,15.91,12.998,2,31
1,13.94,18.18,0.0,2,53
1,13.94,18.18,0.0,2,118
1,13.94,18.18,0.0,2,289
1,13.94,16.665,8.9981,2,353
1,13.12,15.91,11.0014,2,258
1,13.12,16.665,8.9981,2,216
1,13.94,17.425,7.0015,2,145
1,13.12,17.425,0.0,2,111
1,13.12,16.665,6.0032,2,73
1,12.3,16.665,0.0,2,34
1,12.3,16.665,0.0,2,18
1,12.3,15.91,7.0015,2,12
1,11.48,14.395,7.0015,2,1
1,11.48,13.635,12.998,2,1
1,11.48,13.635,11.0014,2,16
1,11.48,14.395,8.9981,2,71
1,11.48,14.395,7.0015,2,226
1,10.66,15.15,0.0,2,520
1,10.66,15.15,0.0,2,283
1,13.94,15.91,19.0012,2,116
1,14.76,16.665,27.9993,2,142
1,15.58,19.695,26.0027,2,198
1,16.4,20.455,23.9994,2,205
1,16.4,20.455,23.9994,2,170
1,17.22,21.21,27.9993,2,221
1,17.22,21.21,19.9995,2,307
1,17.22,21.21,22.0028,2,465
1,16.4,20.455,16.9979,2,377
1,15.58,19.695,15.0013,2,282
1,16.4,20.455,12.998,2,171
1,15.58,19.695,12.998,2,129
1,14.76,17.425,15.0013,2,107
1,14.76,17.425,12.998,2,82
1,13.94,16.665,11.0014,2,86
1,13.12,15.91,11.0014,2,45
1,12.3,14.395,16.9979,2,45
1,11.48,14.395,7.0015,2,18
1,10.66,15.15,0.0,2,7
1,9.84,12.88,6.0032,2,1
1,9.84,14.395,0.0,2,9
1,9.84,14.395,0.0,2,41
1,9.02,13.635,0.0,2,102
1,9.02,12.12,7.0015,2,138
1,10.66,13.635,7.0015,2,205
1,13.12,16.665,8.9981,2,286
1,14.76,17.425,12.998,2,369
1,16.4,20.455,19.0012,2,384
1,18.04,21.97,23.9994,2,427
1,17.22,21.21,16.9979,2,499
1,18.04,21.97,22.0028,2,404
1,19.68,23.485,19.0012,2,364
1,18.86,22.725,19.9995,2,246
1,18.04,21.97,11.0014,2,188
1,18.04,21.97,11.0014,2,148
1,18.04,21.97,19.9995,2,114
1,16.4,20.455,30.0026,2,118
1,14.76,16.665,26.0027,2,74
1,13.94,15.15,23.9994,2,74
